transaction_product_id,transaction_id,product_name,product_category
184255,156606,Other,Other
184256,40550,Other,Other
184257,53889,Travel,Travel
184258,150398,University Payment,Education
184259,127707,Convenience Store,Retail
184260,189205,Food Delivery,Food
184261,31251,Transportation,Transport
184262,34352,Electricity Token,Utilities
184263,35778,Transportation,Transport
184264,38707,Education Payment,Education
184265,187513,Marketplace,E-Commerce
184266,58409,Convenience Store,Retail
184267,165230,Online Shopping,E-Commerce
184268,181615,Ride Hailing,Transport
184269,146028,Healthcare,Healthcare
184270,57133,Digital Subscription,Entertainment
184271,129400,Gaming Voucher,Entertainment
184272,87994,Bill Payment,Utilities
184273,199757,Digital Subscription,Entertainment
184274,182139,Transportation,Transport
184275,79730,School Payment,Education
184276,196605,Marketplace,E-Commerce
184277,37099,University Payment,Education
184278,43885,Gaming Voucher,Entertainment
184279,108650,Ride Hailing,Transport
184280,95133,Travel,Travel
184281,150491,Marketplace,E-Commerce
184282,98512,University Payment,Education
184283,136780,Marketplace,E-Commerce
184284,112727,Internet Package,Digital Goods
184285,128833,Gaming Voucher,Entertainment
184286,101461,School Payment,Education
184287,20144,Bill Payment,Utilities
184288,45597,Digital Subscription,Entertainment
184289,5856,University Payment,Education
184290,136018,Restaurant,Food
184291,100544,Restaurant,Food
184292,7244,Other,Other
184293,22156,Food Delivery,Food
184294,113671,Education Payment,Education
184295,87067,University Payment,Education
184296,94616,Electricity Token,Utilities
184297,58091,School Payment,Education
184298,99455,Streaming,Entertainment
184299,172752,Streaming,Entertainment
184300,45622,Food Delivery,Food
184301,17519,Education Payment,Education
184302,152721,Digital Subscription,Entertainment
184303,12465,Mobile Top Up,Digital Goods
184304,77557,Education Payment,Education
184305,102247,Internet Package,Digital Goods
184306,75252,Other,Other
184307,12895,Internet Package,Digital Goods
184308,154267,Restaurant,Food
184309,32166,Digital Subscription,Entertainment
184310,175371,Ride Hailing,Transport
184311,83174,Electricity Token,Utilities
184312,33205,University Payment,Education
184313,171407,Online Shopping,E-Commerce
184314,186926,Food Delivery,Food
184315,69135,University Payment,Education
184316,36705,School Payment,Education
184317,113894,Convenience Store,Retail
184318,7069,Food Delivery,Food
184319,151375,Food Delivery,Food
184320,38334,Bill Payment,Utilities
184321,125616,Mobile Top Up,Digital Goods
184322,21036,Healthcare,Healthcare
184323,151670,Ride Hailing,Transport
184324,187717,Gaming Voucher,Entertainment
184325,130895,Healthcare,Healthcare
184326,130445,Online Shopping,E-Commerce
184327,123921,Convenience Store,Retail
184328,111449,Healthcare,Healthcare
184329,65809,Restaurant,Food
184330,124468,Travel,Travel
184331,13265,Bill Payment,Utilities
184332,195706,Education Payment,Education
184333,64655,Other,Other
184334,32066,Gaming Voucher,Entertainment
184335,21814,Ride Hailing,Transport
184336,163224,Other,Other
184337,179390,Other,Other
184338,146989,Healthcare,Healthcare
184339,19823,Food Delivery,Food
184340,9593,Travel,Travel
184341,63599,Other,Other
184342,7634,Digital Subscription,Entertainment
184343,156269,University Payment,Education
184344,114132,Convenience Store,Retail
184345,125849,School Payment,Education
184346,30980,Marketplace,E-Commerce
184347,21996,Electricity Token,Utilities
184348,185795,Ride Hailing,Transport
184349,198796,Streaming,Entertainment
184350,71560,Convenience Store,Retail
184351,48877,Travel,Travel
184352,158909,Transportation,Transport
184353,4910,Food Delivery,Food
184354,141992,Ride Hailing,Transport
184355,92741,Internet Package,Digital Goods
184356,114483,Other,Other
184357,183316,Travel,Travel
184358,143076,Gaming Voucher,Entertainment
184359,175377,Digital Subscription,Entertainment
184360,50225,Streaming,Entertainment
184361,166048,Healthcare,Healthcare
184362,184379,Restaurant,Food
184363,61460,Travel,Travel
184364,140074,Healthcare,Healthcare
184365,57551,Digital Subscription,Entertainment
184366,158951,Education Payment,Education
184367,35059,Travel,Travel
184368,181979,School Payment,Education
184369,34387,Mobile Top Up,Digital Goods
184370,185353,Food Delivery,Food
184371,30564,Marketplace,E-Commerce
184372,156376,Digital Subscription,Entertainment
184373,172029,Food Delivery,Food
184374,73193,Food Delivery,Food
184375,109937,University Payment,Education
184376,12066,Education Payment,Education
184377,34544,Gaming Voucher,Entertainment
184378,129906,Food Delivery,Food
184379,49309,Transportation,Transport
184380,199087,University Payment,Education
184381,167905,Transportation,Transport
184382,169381,Streaming,Entertainment
184383,81605,Convenience Store,Retail
184384,52190,University Payment,Education
184385,175335,Convenience Store,Retail
184386,120549,Travel,Travel
184387,109001,Marketplace,E-Commerce
184388,77631,Internet Package,Digital Goods
184389,28023,Other,Other
184390,176608,Digital Subscription,Entertainment
184391,58978,Electricity Token,Utilities
184392,131733,Electricity Token,Utilities
184393,182935,Convenience Store,Retail
184394,11849,Streaming,Entertainment
184395,11846,Online Shopping,E-Commerce
184396,17846,Restaurant,Food
184397,190067,Online Shopping,E-Commerce
184398,61809,Bill Payment,Utilities
184399,62684,Transportation,Transport
184400,94803,Restaurant,Food
184401,166749,Mobile Top Up,Digital Goods
184402,90655,University Payment,Education
184403,44217,Internet Package,Digital Goods
184404,83026,Online Shopping,E-Commerce
184405,124920,Convenience Store,Retail
184406,117477,Mobile Top Up,Digital Goods
184407,156445,Restaurant,Food
184408,173592,Digital Subscription,Entertainment
184409,146927,Travel,Travel
184410,193993,Transportation,Transport
184411,10366,Marketplace,E-Commerce
184412,174177,Healthcare,Healthcare
184413,140108,Online Shopping,E-Commerce
184414,190892,Restaurant,Food
184415,170514,Bill Payment,Utilities
184416,15968,Education Payment,Education
184417,94789,Gaming Voucher,Entertainment
184418,190423,Food Delivery,Food
184419,39051,Restaurant,Food
184420,100217,Gaming Voucher,Entertainment
184421,48232,Online Shopping,E-Commerce
184422,143669,Gaming Voucher,Entertainment
184423,198968,Restaurant,Food
184424,18454,Education Payment,Education
184425,198068,Streaming,Entertainment
184426,134855,Marketplace,E-Commerce
184427,31412,Travel,Travel
184428,28226,University Payment,Education
184429,123700,Streaming,Entertainment
184430,157465,Online Shopping,E-Commerce
184431,85926,Healthcare,Healthcare
184432,138167,Transportation,Transport
184433,30045,Ride Hailing,Transport
184434,115160,Restaurant,Food
184435,137982,Digital Subscription,Entertainment
184436,167130,Other,Other
184437,5435,Bill Payment,Utilities
184438,112900,Streaming,Entertainment
184439,20688,Gaming Voucher,Entertainment
184440,53554,School Payment,Education
184441,181938,Education Payment,Education
184442,167937,Healthcare,Healthcare
184443,136417,Online Shopping,E-Commerce
184444,44888,Food Delivery,Food
184445,39126,Online Shopping,E-Commerce
184446,159626,Restaurant,Food
184447,95632,Online Shopping,E-Commerce
184448,11069,Digital Subscription,Entertainment
184449,7633,Ride Hailing,Transport
184450,121239,Marketplace,E-Commerce
184451,32329,Bill Payment,Utilities
184452,151317,Mobile Top Up,Digital Goods
184453,5420,Gaming Voucher,Entertainment
184454,39100,Ride Hailing,Transport
184455,101432,Electricity Token,Utilities
184456,37004,Gaming Voucher,Entertainment
184457,140616,Streaming,Entertainment
184458,33778,Online Shopping,E-Commerce
184459,80809,Online Shopping,E-Commerce
184460,108196,School Payment,Education
184461,186495,Convenience Store,Retail
184462,93261,Healthcare,Healthcare
184463,163260,Healthcare,Healthcare
184464,74825,Travel,Travel
184465,53588,Digital Subscription,Entertainment
184466,49246,Ride Hailing,Transport
184467,19664,Ride Hailing,Transport
184468,85422,Healthcare,Healthcare
184469,5461,Digital Subscription,Entertainment
184470,87458,Digital Subscription,Entertainment
184471,37289,Transportation,Transport
184472,91435,Convenience Store,Retail
184473,115865,Convenience Store,Retail
184474,131451,Transportation,Transport
184475,122998,Electricity Token,Utilities
184476,30735,Travel,Travel
184477,189529,Digital Subscription,Entertainment
184478,166143,Travel,Travel
184479,69550,Other,Other
184480,157295,Healthcare,Healthcare
184481,105209,Mobile Top Up,Digital Goods
184482,99295,Healthcare,Healthcare
184483,127280,Education Payment,Education
184484,149908,Education Payment,Education
184485,106640,University Payment,Education
184486,111866,Bill Payment,Utilities
184487,157615,Internet Package,Digital Goods
184488,40731,Marketplace,E-Commerce
184489,111724,Convenience Store,Retail
184490,96515,Internet Package,Digital Goods
184491,188293,Online Shopping,E-Commerce
184492,74908,Online Shopping,E-Commerce
184493,169978,Convenience Store,Retail
184494,70820,Ride Hailing,Transport
184495,148225,School Payment,Education
184496,102033,Healthcare,Healthcare
184497,153817,University Payment,Education
184498,348,Streaming,Entertainment
184499,103038,Electricity Token,Utilities
184500,111445,Electricity Token,Utilities
184501,147961,University Payment,Education
184502,189811,Marketplace,E-Commerce
184503,2013,Healthcare,Healthcare
184504,108366,University Payment,Education
184505,32471,Mobile Top Up,Digital Goods
184506,115601,University Payment,Education
184507,182016,Food Delivery,Food
184508,177559,University Payment,Education
184509,9940,Convenience Store,Retail
184510,17696,Digital Subscription,Entertainment
184511,142786,Mobile Top Up,Digital Goods
184512,178101,Internet Package,Digital Goods
184513,126393,Education Payment,Education
184514,195165,Digital Subscription,Entertainment
184515,7016,Internet Package,Digital Goods
184516,57158,Transportation,Transport
184517,8416,Streaming,Entertainment
184518,109285,Convenience Store,Retail
184519,158018,Electricity Token,Utilities
184520,61605,School Payment,Education
184521,98263,Digital Subscription,Entertainment
184522,191422,Ride Hailing,Transport
184523,79751,School Payment,Education
184524,67142,Marketplace,E-Commerce
184525,70335,Restaurant,Food
184526,122555,Other,Other
184527,101209,Healthcare,Healthcare
184528,189774,Travel,Travel
184529,194310,Internet Package,Digital Goods
184530,11573,Bill Payment,Utilities
184531,16318,Online Shopping,E-Commerce
184532,104918,Online Shopping,E-Commerce
184533,121396,Digital Subscription,Entertainment
184534,177759,Bill Payment,Utilities
184535,151540,Other,Other
184536,108362,Convenience Store,Retail
184537,181509,Healthcare,Healthcare
184538,167233,Food Delivery,Food
184539,187774,Education Payment,Education
184540,66831,Internet Package,Digital Goods
184541,192365,Digital Subscription,Entertainment
184542,5083,Healthcare,Healthcare
184543,47094,Education Payment,Education
184544,179114,Electricity Token,Utilities
184545,58242,Ride Hailing,Transport
184546,29188,Restaurant,Food
184547,29509,Other,Other
184548,59227,Digital Subscription,Entertainment
184549,115889,School Payment,Education
184550,114527,Healthcare,Healthcare
184551,15793,Gaming Voucher,Entertainment
184552,13691,School Payment,Education
184553,170942,Healthcare,Healthcare
184554,59383,Internet Package,Digital Goods
184555,59342,Marketplace,E-Commerce
184556,192061,Food Delivery,Food
184557,168141,Marketplace,E-Commerce
184558,20844,University Payment,Education
184559,27957,Other,Other
184560,195391,Marketplace,E-Commerce
184561,178941,Ride Hailing,Transport
184562,31234,Food Delivery,Food
184563,13468,Digital Subscription,Entertainment
184564,83410,Gaming Voucher,Entertainment
184565,37020,Marketplace,E-Commerce
184566,124227,Streaming,Entertainment
184567,175755,Other,Other
184568,96695,Restaurant,Food
184569,157231,Other,Other
184570,55616,Travel,Travel
184571,118732,Streaming,Entertainment
184572,617,Electricity Token,Utilities
184573,115227,Education Payment,Education
184574,93849,Online Shopping,E-Commerce
184575,38303,Electricity Token,Utilities
184576,53038,Food Delivery,Food
184577,65826,Marketplace,E-Commerce
184578,154425,Travel,Travel
184579,4948,Restaurant,Food
184580,138898,Convenience Store,Retail
184581,59851,Electricity Token,Utilities
184582,133111,Healthcare,Healthcare
184583,14566,Ride Hailing,Transport
184584,126203,Transportation,Transport
184585,66174,Online Shopping,E-Commerce
184586,63872,Streaming,Entertainment
184587,117305,Bill Payment,Utilities
184588,167584,Transportation,Transport
184589,6277,Food Delivery,Food
184590,140735,Ride Hailing,Transport
184591,16713,Transportation,Transport
184592,4825,Restaurant,Food
184593,154063,Convenience Store,Retail
184594,98404,Bill Payment,Utilities
184595,41087,Bill Payment,Utilities
184596,175079,Digital Subscription,Entertainment
184597,148607,Bill Payment,Utilities
184598,79829,Transportation,Transport
184599,26068,Digital Subscription,Entertainment
184600,35901,Food Delivery,Food
184601,47920,Online Shopping,E-Commerce
184602,146574,Ride Hailing,Transport
184603,66063,Healthcare,Healthcare
184604,78717,Education Payment,Education
184605,40155,Restaurant,Food
184606,57797,Restaurant,Food
184607,158942,Education Payment,Education
184608,122460,Education Payment,Education
184609,133664,School Payment,Education
184610,199973,Transportation,Transport
184611,121680,Mobile Top Up,Digital Goods
184612,44328,Healthcare,Healthcare
184613,1202,University Payment,Education
184614,179176,Food Delivery,Food
184615,168313,Other,Other
184616,127145,Transportation,Transport
184617,46052,Other,Other
184618,182436,Streaming,Entertainment
184619,147978,Transportation,Transport
184620,49674,Digital Subscription,Entertainment
184621,158069,Streaming,Entertainment
184622,80797,Gaming Voucher,Entertainment
184623,2569,Transportation,Transport
184624,53949,Online Shopping,E-Commerce
184625,116614,Bill Payment,Utilities
184626,172826,Convenience Store,Retail
184627,191107,Online Shopping,E-Commerce
184628,173926,Bill Payment,Utilities
184629,135703,Digital Subscription,Entertainment
184630,27953,Electricity Token,Utilities
184631,123269,Food Delivery,Food
184632,174639,Digital Subscription,Entertainment
184633,92386,Ride Hailing,Transport
184634,92082,Food Delivery,Food
184635,89269,Ride Hailing,Transport
184636,150072,Electricity Token,Utilities
184637,32058,Streaming,Entertainment
184638,198115,Electricity Token,Utilities
184639,136425,Education Payment,Education
184640,145349,Food Delivery,Food
184641,146000,Food Delivery,Food
184642,78026,Mobile Top Up,Digital Goods
184643,61811,Food Delivery,Food
184644,149362,Transportation,Transport
184645,46792,School Payment,Education
184646,178703,Gaming Voucher,Entertainment
184647,36093,Online Shopping,E-Commerce
184648,189225,Transportation,Transport
184649,142849,University Payment,Education
184650,175428,Internet Package,Digital Goods
184651,160014,University Payment,Education
184652,34498,Education Payment,Education
184653,42355,Streaming,Entertainment
184654,178100,Mobile Top Up,Digital Goods
184655,150254,Mobile Top Up,Digital Goods
184656,69915,Online Shopping,E-Commerce
184657,107482,Internet Package,Digital Goods
184658,19074,Convenience Store,Retail
184659,146988,Healthcare,Healthcare
184660,48916,Electricity Token,Utilities
184661,174665,Marketplace,E-Commerce
184662,171937,Restaurant,Food
184663,72923,Marketplace,E-Commerce
184664,160843,Convenience Store,Retail
184665,13898,Electricity Token,Utilities
184666,69844,School Payment,Education
184667,98504,Travel,Travel
184668,193002,Digital Subscription,Entertainment
184669,28216,Marketplace,E-Commerce
184670,199467,Bill Payment,Utilities
184671,150510,Internet Package,Digital Goods
184672,113183,Restaurant,Food
184673,105479,Internet Package,Digital Goods
184674,186339,Healthcare,Healthcare
184675,21391,Travel,Travel
184676,150714,Marketplace,E-Commerce
184677,143244,Transportation,Transport
184678,149937,Education Payment,Education
184679,106524,Streaming,Entertainment
184680,34464,Electricity Token,Utilities
184681,53724,Bill Payment,Utilities
184682,146299,Convenience Store,Retail
184683,178738,Internet Package,Digital Goods
184684,6450,Mobile Top Up,Digital Goods
184685,34658,Digital Subscription,Entertainment
184686,30865,School Payment,Education
184687,134626,Other,Other
184688,3770,Digital Subscription,Entertainment
184689,92415,Travel,Travel
184690,99947,Healthcare,Healthcare
184691,162381,Digital Subscription,Entertainment
184692,90504,Food Delivery,Food
184693,190363,Digital Subscription,Entertainment
184694,102227,Digital Subscription,Entertainment
184695,159588,Electricity Token,Utilities
184696,135193,Ride Hailing,Transport
184697,106009,Other,Other
184698,62059,Education Payment,Education
184699,3341,Other,Other
184700,146949,Online Shopping,E-Commerce
184701,120144,Other,Other
184702,7667,Marketplace,E-Commerce
184703,811,Bill Payment,Utilities
184704,10513,Education Payment,Education
184705,44657,Bill Payment,Utilities
184706,21278,Marketplace,E-Commerce
184707,150501,Digital Subscription,Entertainment
184708,113655,School Payment,Education
184709,75647,Electricity Token,Utilities
184710,139396,Other,Other
184711,197795,Transportation,Transport
184712,156901,Travel,Travel
184713,46104,Transportation,Transport
184714,11583,Travel,Travel
184715,111095,Internet Package,Digital Goods
184716,3873,Digital Subscription,Entertainment
184717,167287,University Payment,Education
184718,8624,Gaming Voucher,Entertainment
184719,191784,Gaming Voucher,Entertainment
184720,139425,Travel,Travel
184721,154965,Internet Package,Digital Goods
184722,95824,Education Payment,Education
184723,43157,Streaming,Entertainment
184724,88132,School Payment,Education
184725,48156,Gaming Voucher,Entertainment
184726,125933,Transportation,Transport
184727,181411,Electricity Token,Utilities
184728,149560,Ride Hailing,Transport
184729,29713,Mobile Top Up,Digital Goods
184730,74002,Healthcare,Healthcare
184731,111848,Bill Payment,Utilities
184732,184803,Ride Hailing,Transport
184733,13607,Electricity Token,Utilities
184734,98960,Bill Payment,Utilities
184735,132287,Mobile Top Up,Digital Goods
184736,52587,University Payment,Education
184737,113229,University Payment,Education
184738,164811,Food Delivery,Food
184739,2843,Food Delivery,Food
184740,121238,Digital Subscription,Entertainment
184741,153557,Education Payment,Education
184742,28716,Digital Subscription,Entertainment
184743,69061,Electricity Token,Utilities
184744,187584,University Payment,Education
184745,38660,Transportation,Transport
184746,155954,Restaurant,Food
184747,122558,Electricity Token,Utilities
184748,82324,Travel,Travel
184749,4331,Travel,Travel
184750,34399,Transportation,Transport
184751,32569,Internet Package,Digital Goods
184752,128273,Convenience Store,Retail
184753,155701,Ride Hailing,Transport
184754,180983,Online Shopping,E-Commerce
184755,30742,Other,Other
184756,189702,Electricity Token,Utilities
184757,29821,Restaurant,Food
184758,9138,Online Shopping,E-Commerce
184759,41164,Restaurant,Food
184760,194181,Streaming,Entertainment
184761,15728,Gaming Voucher,Entertainment
184762,179700,University Payment,Education
184763,49413,Food Delivery,Food
184764,144741,Digital Subscription,Entertainment
184765,98813,Mobile Top Up,Digital Goods
184766,29460,Healthcare,Healthcare
184767,81113,Travel,Travel
184768,132025,Gaming Voucher,Entertainment
184769,115262,Bill Payment,Utilities
184770,92674,Other,Other
184771,175126,Transportation,Transport
184772,43209,Digital Subscription,Entertainment
184773,151275,Internet Package,Digital Goods
184774,61475,Ride Hailing,Transport
184775,88138,Online Shopping,E-Commerce
184776,98223,Ride Hailing,Transport
184777,113344,Streaming,Entertainment
184778,35608,Restaurant,Food
184779,28630,Internet Package,Digital Goods
184780,40854,Other,Other
184781,64541,Travel,Travel
184782,184950,Digital Subscription,Entertainment
184783,168294,Other,Other
184784,79973,Transportation,Transport
184785,156315,Streaming,Entertainment
184786,136502,Streaming,Entertainment
184787,137292,Healthcare,Healthcare
184788,139038,Internet Package,Digital Goods
184789,105013,Other,Other
184790,79893,Ride Hailing,Transport
184791,74015,Streaming,Entertainment
184792,158002,Marketplace,E-Commerce
184793,169672,University Payment,Education
184794,74869,Internet Package,Digital Goods
184795,21266,Transportation,Transport
184796,125835,School Payment,Education
184797,61428,Transportation,Transport
184798,157539,Mobile Top Up,Digital Goods
184799,34983,University Payment,Education
184800,138289,University Payment,Education
184801,187139,Travel,Travel
184802,52558,Streaming,Entertainment
184803,115235,University Payment,Education
184804,82196,Convenience Store,Retail
184805,92028,Marketplace,E-Commerce
184806,152310,Education Payment,Education
184807,18731,Mobile Top Up,Digital Goods
184808,86497,Marketplace,E-Commerce
184809,195488,Online Shopping,E-Commerce
184810,132460,School Payment,Education
184811,8487,Online Shopping,E-Commerce
184812,103262,Bill Payment,Utilities
184813,110589,Restaurant,Food
184814,37078,Transportation,Transport
184815,81841,Marketplace,E-Commerce
184816,129502,Other,Other
184817,184141,Marketplace,E-Commerce
184818,10538,Education Payment,Education
184819,732,Transportation,Transport
184820,140858,Restaurant,Food
184821,147520,Online Shopping,E-Commerce
184822,197086,Bill Payment,Utilities
184823,155653,Online Shopping,E-Commerce
184824,56149,Travel,Travel
184825,54887,Education Payment,Education
184826,192205,Healthcare,Healthcare
184827,106015,Online Shopping,E-Commerce
184828,114040,Ride Hailing,Transport
184829,164515,Bill Payment,Utilities
184830,42980,Transportation,Transport
184831,88296,Education Payment,Education
184832,45938,Healthcare,Healthcare
184833,44834,Mobile Top Up,Digital Goods
184834,189170,Digital Subscription,Entertainment
184835,194671,Ride Hailing,Transport
184836,87882,School Payment,Education
184837,138639,Transportation,Transport
184838,68586,Mobile Top Up,Digital Goods
184839,63853,Convenience Store,Retail
184840,60839,Other,Other
184841,173130,Mobile Top Up,Digital Goods
184842,188263,Internet Package,Digital Goods
184843,86351,School Payment,Education
184844,53936,Bill Payment,Utilities
184845,137084,School Payment,Education
184846,197869,Streaming,Entertainment
184847,5477,Other,Other
184848,71374,School Payment,Education
184849,98135,Streaming,Entertainment
184850,71675,Online Shopping,E-Commerce
184851,74105,Gaming Voucher,Entertainment
184852,16430,Transportation,Transport
184853,185092,Ride Hailing,Transport
184854,175492,Gaming Voucher,Entertainment
184855,74038,Convenience Store,Retail
184856,137477,Travel,Travel
184857,142473,Streaming,Entertainment
184858,66499,University Payment,Education
184859,115135,Marketplace,E-Commerce
184860,146141,Restaurant,Food
184861,56956,Transportation,Transport
184862,43221,Transportation,Transport
184863,87524,Gaming Voucher,Entertainment
184864,17337,Gaming Voucher,Entertainment
184865,98168,Ride Hailing,Transport
184866,108815,School Payment,Education
184867,94532,Convenience Store,Retail
184868,165945,Gaming Voucher,Entertainment
184869,147739,Education Payment,Education
184870,64240,Bill Payment,Utilities
184871,75803,Electricity Token,Utilities
184872,114068,Other,Other
184873,159922,Travel,Travel
184874,122579,Food Delivery,Food
184875,9653,Streaming,Entertainment
184876,87369,Marketplace,E-Commerce
184877,20772,University Payment,Education
184878,118723,Bill Payment,Utilities
184879,37659,University Payment,Education
184880,63395,Ride Hailing,Transport
184881,32573,School Payment,Education
184882,142523,Mobile Top Up,Digital Goods
184883,109130,Bill Payment,Utilities
184884,25046,Transportation,Transport
184885,191439,Ride Hailing,Transport
184886,146606,Electricity Token,Utilities
184887,154225,Ride Hailing,Transport
184888,23513,Healthcare,Healthcare
184889,105039,Restaurant,Food
184890,65798,Travel,Travel
184891,90468,Bill Payment,Utilities
184892,76345,Transportation,Transport
184893,153115,Restaurant,Food
184894,157683,Healthcare,Healthcare
184895,140385,Bill Payment,Utilities
184896,86240,Travel,Travel
184897,99554,Online Shopping,E-Commerce
184898,107511,Travel,Travel
184899,134419,Electricity Token,Utilities
184900,159803,Marketplace,E-Commerce
184901,50235,Marketplace,E-Commerce
184902,34877,Streaming,Entertainment
184903,161436,Marketplace,E-Commerce
184904,133219,Restaurant,Food
184905,26485,Digital Subscription,Entertainment
184906,52379,Online Shopping,E-Commerce
184907,58316,University Payment,Education
184908,109797,Convenience Store,Retail
184909,116327,School Payment,Education
184910,163517,Marketplace,E-Commerce
184911,195930,Restaurant,Food
184912,194089,Convenience Store,Retail
184913,47191,Food Delivery,Food
184914,49426,Online Shopping,E-Commerce
184915,38018,Marketplace,E-Commerce
184916,189162,Digital Subscription,Entertainment
184917,190907,University Payment,Education
184918,73037,Convenience Store,Retail
184919,41406,Internet Package,Digital Goods
184920,45694,Streaming,Entertainment
184921,32828,Education Payment,Education
184922,61470,Electricity Token,Utilities
184923,127407,Travel,Travel
184924,178380,Streaming,Entertainment
184925,18464,Streaming,Entertainment
184926,188743,Ride Hailing,Transport
184927,167343,Internet Package,Digital Goods
184928,173811,Other,Other
184929,89598,Bill Payment,Utilities
184930,106898,Gaming Voucher,Entertainment
184931,53086,University Payment,Education
184932,158114,Online Shopping,E-Commerce
184933,61948,Mobile Top Up,Digital Goods
184934,185497,Gaming Voucher,Entertainment
184935,109533,Mobile Top Up,Digital Goods
184936,107800,Electricity Token,Utilities
184937,68565,Gaming Voucher,Entertainment
184938,169184,Streaming,Entertainment
184939,25604,University Payment,Education
184940,195274,Ride Hailing,Transport
184941,141855,Streaming,Entertainment
184942,171563,Electricity Token,Utilities
184943,194455,Gaming Voucher,Entertainment
184944,82946,Healthcare,Healthcare
184945,141854,University Payment,Education
184946,194591,Electricity Token,Utilities
184947,168559,Food Delivery,Food
184948,130630,Education Payment,Education
184949,173597,Streaming,Entertainment
184950,52077,Mobile Top Up,Digital Goods
184951,172660,School Payment,Education
184952,195606,Ride Hailing,Transport
184953,147586,Electricity Token,Utilities
184954,153131,Mobile Top Up,Digital Goods
184955,13008,Education Payment,Education
184956,131282,Digital Subscription,Entertainment
184957,179254,School Payment,Education
184958,112303,Marketplace,E-Commerce
184959,72435,Education Payment,Education
184960,122509,Other,Other
184961,146114,Food Delivery,Food
184962,136022,Streaming,Entertainment
184963,75933,Digital Subscription,Entertainment
184964,64722,Electricity Token,Utilities
184965,121202,Gaming Voucher,Entertainment
184966,189521,University Payment,Education
184967,6631,Food Delivery,Food
184968,120150,Digital Subscription,Entertainment
184969,133476,Online Shopping,E-Commerce
184970,11815,Online Shopping,E-Commerce
184971,32441,University Payment,Education
184972,183318,Ride Hailing,Transport
184973,68149,Restaurant,Food
184974,20896,Travel,Travel
184975,18910,Other,Other
184976,90005,Travel,Travel
184977,146771,School Payment,Education
184978,12082,Streaming,Entertainment
184979,101100,Electricity Token,Utilities
184980,1362,Travel,Travel
184981,155498,University Payment,Education
184982,74003,Convenience Store,Retail
184983,129842,Marketplace,E-Commerce
184984,25653,Restaurant,Food
184985,27409,Streaming,Entertainment
184986,111586,Internet Package,Digital Goods
184987,126914,Gaming Voucher,Entertainment
184988,44603,Restaurant,Food
184989,35674,University Payment,Education
184990,18065,Other,Other
184991,35951,University Payment,Education
184992,195168,Ride Hailing,Transport
184993,137080,Bill Payment,Utilities
184994,64671,School Payment,Education
184995,69211,Convenience Store,Retail
184996,103639,Other,Other
184997,140913,Travel,Travel
184998,84347,Digital Subscription,Entertainment
184999,85287,Healthcare,Healthcare
185000,42020,Online Shopping,E-Commerce
185001,48698,Education Payment,Education
185002,19786,School Payment,Education
185003,24663,Convenience Store,Retail
185004,45313,Restaurant,Food
185005,187920,Restaurant,Food
185006,150296,Electricity Token,Utilities
185007,16189,Convenience Store,Retail
185008,152706,Online Shopping,E-Commerce
185009,177578,Other,Other
185010,16919,Digital Subscription,Entertainment
185011,64643,Transportation,Transport
185012,184262,Electricity Token,Utilities
185013,144190,Education Payment,Education
185014,77872,Convenience Store,Retail
185015,196253,Streaming,Entertainment
185016,148999,University Payment,Education
185017,166056,Digital Subscription,Entertainment
185018,24004,Digital Subscription,Entertainment
185019,121301,Education Payment,Education
185020,96790,Healthcare,Healthcare
185021,12616,Other,Other
185022,187504,Healthcare,Healthcare
185023,113129,Other,Other
185024,93534,Bill Payment,Utilities
185025,28894,Other,Other
185026,75639,Travel,Travel
185027,168365,Education Payment,Education
185028,180865,University Payment,Education
185029,185922,Marketplace,E-Commerce
185030,100783,University Payment,Education
185031,164199,Ride Hailing,Transport
185032,98651,Travel,Travel
185033,106993,Restaurant,Food
185034,71218,Other,Other
185035,124998,Gaming Voucher,Entertainment
185036,73346,University Payment,Education
185037,173922,Mobile Top Up,Digital Goods
185038,35136,Internet Package,Digital Goods
185039,124773,Online Shopping,E-Commerce
185040,13914,Restaurant,Food
185041,183913,Bill Payment,Utilities
185042,36967,Internet Package,Digital Goods
185043,146906,Food Delivery,Food
185044,198164,Online Shopping,E-Commerce
185045,46120,Healthcare,Healthcare
185046,5826,University Payment,Education
185047,147013,Electricity Token,Utilities
185048,31115,Healthcare,Healthcare
185049,12004,Education Payment,Education
185050,131918,Streaming,Entertainment
185051,37837,Online Shopping,E-Commerce
185052,171638,Marketplace,E-Commerce
185053,57987,Food Delivery,Food
185054,4699,Convenience Store,Retail
185055,118267,School Payment,Education
185056,62644,Digital Subscription,Entertainment
185057,66420,Gaming Voucher,Entertainment
185058,198624,Travel,Travel
185059,81083,Digital Subscription,Entertainment
185060,89673,Internet Package,Digital Goods
185061,170313,Ride Hailing,Transport
185062,68190,Electricity Token,Utilities
185063,94576,Bill Payment,Utilities
185064,46398,Transportation,Transport
185065,56770,Other,Other
185066,140220,Education Payment,Education
185067,108619,University Payment,Education
185068,58202,Gaming Voucher,Entertainment
185069,15363,Food Delivery,Food
185070,147209,University Payment,Education
185071,105399,Digital Subscription,Entertainment
185072,196941,Travel,Travel
185073,185,Education Payment,Education
185074,61420,Convenience Store,Retail
185075,188065,Convenience Store,Retail
185076,135987,Mobile Top Up,Digital Goods
