fee_id,transaction_id,fee_percentage,fee_amount
196017,90828,0.5,1950.44
196018,149988,0.5,1413.05
196019,82574,0.5,4126.81
196020,73714,1.0,5998.05
196021,164384,1.0,879.12
196022,186370,1.0,1508.91
196023,181808,1.0,1076.72
196024,96599,1.0,687.7
196025,76344,1.0,1157.24
196026,135133,1.0,5702.55
196027,4356,1.0,325.25
196028,114643,0.5,6958.42
196029,40002,1.0,1257.32
196030,150251,1.0,3604.62
196031,2864,1.0,771.22
196032,157227,1.0,2183.52
196033,125132,1.0,1642.57
196034,173092,0.5,2722.62
196035,35966,1.0,1163.03
196036,151130,0.5,1215.26
196037,24433,1.0,1919.89
196038,129803,1.0,511.33
196039,69625,0.5,1998.12
196040,164883,1.0,4010.04
196041,185120,1.0,1419.52
196042,164285,0.5,5599.18
196043,199735,1.0,758.17
196044,196747,1.0,1919.36
196045,133901,1.0,3393.02
196046,48611,0.5,2797.69
196047,165306,1.0,2134.4
196048,98575,0.5,13243.91
196049,31382,0.5,607.93
196050,149935,1.0,3336.12
196051,142285,1.0,1930.18
196052,166951,1.0,1949.76
196053,79013,1.0,1630.76
196054,123525,1.0,3492.68
196055,139184,1.0,2587.49
196056,67223,1.0,2112.62
196057,181909,1.0,1896.49
196058,123769,1.0,1387.49
196059,178475,0.5,690.05
196060,152624,1.0,1971.44
196061,68062,0.5,5960.19
196062,12924,1.0,2573.59
196063,150241,1.0,3435.66
196064,134305,1.0,1140.39
196065,136554,0.5,8745.96
196066,169732,0.5,1380.42
196067,158884,0.5,1639.45
196068,51966,1.0,2335.98
196069,138,1.0,2091.45
196070,131469,0.5,1518.73
196071,106856,1.0,4230.37
196072,88117,1.0,694.03
196073,193793,0.5,290.3
196074,152937,0.5,1248.36
196075,75369,0.5,4048.58
196076,8179,0.5,4893.05
196077,99417,0.5,2115.86
196078,168947,1.0,1725.94
196079,26844,1.0,13573.8
196080,36438,1.0,617.04
196081,194681,0.5,701.92
196082,64994,1.0,1191.52
196083,31846,1.0,1691.38
196084,79148,1.0,592.57
196085,145502,1.0,2746.36
196086,185845,1.0,2689.92
196087,128927,1.0,2465.17
196088,66019,0.5,721.0
196089,140590,0.5,5248.23
196090,169761,1.0,3386.2
196091,152288,0.5,339.24
196092,136373,0.5,3433.9
196093,24297,0.5,3781.64
196094,194055,1.0,606.66
196095,127474,1.0,386.13
196096,140598,0.5,302.5
196097,96802,1.0,3734.9
196098,54574,1.0,881.04
196099,23262,1.0,5897.85
196100,144008,0.5,443.08
196101,113328,0.5,757.44
196102,23594,1.0,974.09
196103,195935,0.5,2891.18
196104,153655,1.0,2536.79
196105,100982,0.5,691.47
196106,81155,1.0,988.66
196107,107502,1.0,3485.82
196108,66122,1.0,593.64
196109,156308,0.5,1371.51
196110,23207,1.0,1534.27
196111,171551,1.0,763.66
196112,110984,1.0,1660.56
196113,14234,0.5,1125.7
196114,144729,1.0,411.49
196115,7218,0.5,2233.21
196116,168107,0.5,1647.38
196117,193349,0.5,3527.8
196118,44647,0.5,1044.23
196119,180413,1.0,760.12
196120,101409,1.0,1616.59
196121,78779,0.5,6878.53
196122,40591,0.5,1268.47
196123,148389,1.0,1225.42
196124,175661,0.5,6588.88
196125,77556,0.5,817.13
196126,42121,1.0,1300.2
196127,14163,0.5,881.66
196128,135415,0.5,518.03
196129,12266,1.0,668.35
196130,16285,1.0,1934.8
196131,89060,0.5,1787.57
196132,189901,0.5,826.14
196133,10475,1.0,1081.91
196134,123686,0.5,1508.01
196135,97036,1.0,2498.63
196136,50668,1.0,862.45
196137,148943,1.0,2740.15
196138,9271,1.0,1560.65
196139,166908,1.0,2124.27
196140,107537,1.0,2107.37
196141,64180,1.0,1073.64
196142,150272,1.0,1108.89
196143,164345,1.0,1668.72
196144,180586,0.5,4227.34
196145,97355,1.0,1746.3
196146,173871,1.0,1540.07
196147,13391,0.5,520.38
196148,66214,0.5,2403.81
196149,183541,0.5,5659.44
196150,101133,0.5,1886.11
196151,129445,1.0,4828.63
196152,105552,1.0,1063.5
196153,153909,1.0,920.47
196154,59878,1.0,1541.35
196155,125151,1.0,520.6
196156,36644,1.0,1476.29
196157,89304,0.5,1157.62
196158,65265,0.5,692.88
196159,192631,1.0,2824.97
196160,167035,0.5,688.28
196161,93430,0.5,812.37
196162,199946,1.0,9804.31
196163,18466,0.5,3256.9
196164,129901,0.5,1007.6
196165,122974,0.5,1696.8
196166,103325,0.5,785.26
196167,144639,0.5,1497.15
196168,32367,0.5,4263.73
196169,126172,1.0,1693.14
196170,88577,1.0,1813.28
196171,126682,1.0,1633.77
196172,7666,0.5,1307.76
196173,126313,1.0,1000.03
196174,114734,1.0,1677.8
196175,140812,1.0,684.37
196176,7137,1.0,336.78
196177,125882,1.0,3382.01
196178,152769,1.0,438.74
196179,56916,1.0,2844.76
196180,19214,0.5,6786.44
196181,135745,0.5,1740.29
196182,31700,1.0,2954.54
196183,194127,0.5,6041.38
196184,177609,0.5,2914.17
196185,43361,1.0,913.07
196186,16960,0.5,2544.24
196187,31147,1.0,1288.64
196188,140155,0.5,3335.42
196189,113448,1.0,876.1
196190,37693,0.5,2285.92
196191,185847,1.0,589.4
196192,105757,0.5,2899.85
196193,110127,0.5,631.0
196194,41428,0.5,2941.57
196195,139164,1.0,1041.46
196196,90036,0.5,824.82
196197,9565,1.0,2940.27
196198,73498,1.0,2845.93
196199,150759,0.5,1241.74
196200,151174,0.5,1425.49
196201,181294,0.5,3793.73
196202,11807,1.0,806.88
196203,74205,0.5,2189.28
196204,106225,1.0,2222.76
196205,155987,0.5,18834.78
196206,147146,0.5,1345.86
196207,127821,1.0,1513.95
196208,168645,1.0,5728.34
196209,127892,1.0,2283.38
196210,163042,1.0,758.93
196211,173816,0.5,816.06
196212,75107,1.0,345.14
196213,83749,1.0,947.95
196214,88404,1.0,2720.72
196215,87013,1.0,734.77
196216,22809,0.5,8118.03
196217,193060,1.0,2581.82
196218,136183,1.0,1168.56
196219,93725,0.5,632.84
196220,194406,1.0,1701.31
196221,82656,1.0,1170.96
196222,180499,1.0,809.75
196223,192618,1.0,271.0
196224,177740,1.0,1449.95
196225,32196,0.5,1983.42
196226,24099,1.0,5000.78
196227,49198,0.5,1889.96
196228,32207,0.5,2000.69
196229,2682,1.0,1320.78
196230,94527,0.5,1228.95
196231,110775,1.0,1442.82
196232,92628,1.0,1226.04
196233,1643,0.5,4322.51
196234,79494,1.0,609.58
196235,135513,0.5,115.34
196236,190070,1.0,3528.17
196237,84353,1.0,1043.95
196238,191649,0.5,5060.33
196239,173930,1.0,5758.0
196240,167742,0.5,1090.73
196241,15115,1.0,1808.68
196242,121217,1.0,2343.68
196243,2449,0.5,2129.57
196244,16378,0.5,1892.05
196245,19580,1.0,476.81
196246,199263,1.0,856.45
196247,100793,1.0,3497.19
196248,97846,0.5,2225.22
196249,175551,0.5,1990.83
196250,155638,1.0,5137.06
196251,184759,1.0,1563.71
196252,110853,0.5,1442.89
196253,63804,1.0,2510.21
196254,154690,1.0,2001.63
196255,51355,0.5,1427.88
196256,129451,1.0,2191.01
196257,149847,1.0,2685.79
196258,39814,0.5,1021.14
196259,163186,0.5,3273.18
196260,68614,1.0,872.17
196261,152842,1.0,746.17
196262,164432,1.0,4517.3
196263,199783,0.5,5237.08
196264,91317,0.5,8369.84
196265,124744,0.5,1221.33
196266,54472,0.5,423.57
196267,93773,1.0,572.68
196268,101262,1.0,4288.78
196269,100599,1.0,1128.64
196270,188091,1.0,931.22
196271,116044,0.5,2547.24
196272,151657,1.0,877.68
196273,26122,1.0,1420.59
196274,88085,1.0,1166.5
196275,180773,1.0,1044.08
196276,138222,0.5,4356.5
196277,189204,1.0,938.42
196278,148519,0.5,12511.49
196279,102240,0.5,1168.62
196280,13360,1.0,1496.87
196281,175334,1.0,770.96
196282,84730,1.0,529.23
196283,20976,1.0,892.61
196284,68366,0.5,647.47
196285,45122,1.0,624.71
196286,196752,0.5,5824.96
196287,28756,1.0,1217.7
196288,52013,1.0,5024.75
196289,117579,0.5,3251.34
196290,72198,1.0,465.04
196291,98553,1.0,4382.0
196292,62675,0.5,763.28
196293,16060,1.0,1626.41
196294,11276,0.5,3610.54
196295,48408,1.0,5608.7
196296,154986,1.0,781.53
196297,41802,0.5,1112.51
196298,156040,0.5,2688.51
196299,112531,1.0,1162.3
196300,88741,0.5,3087.75
196301,14290,0.5,1269.77
196302,189662,1.0,704.81
196303,35692,1.0,996.33
196304,80063,0.5,987.95
196305,14857,1.0,1224.74
196306,69324,1.0,2101.99
196307,170144,1.0,836.63
196308,119534,0.5,3904.53
196309,102797,1.0,757.29
196310,140390,1.0,2420.4
196311,114209,1.0,3099.79
196312,47595,0.5,1688.91
196313,180186,0.5,1082.55
196314,169375,0.5,1203.72
196315,185260,0.5,632.2
196316,67686,0.5,2598.49
196317,12271,1.0,1102.92
196318,59762,0.5,3609.81
196319,153770,1.0,6612.58
196320,49343,1.0,1976.93
196321,87274,1.0,1098.16
196322,41355,1.0,1809.6
196323,86543,1.0,363.74
196324,66919,1.0,841.45
196325,140804,0.5,894.23
196326,63664,1.0,3766.59
196327,172400,1.0,997.46
196328,100516,0.5,2921.93
196329,135262,1.0,1073.47
196330,160807,1.0,1768.56
196331,93412,1.0,638.62
196332,6054,0.5,1466.87
196333,50601,0.5,2658.0
196334,85509,1.0,1099.81
196335,94653,1.0,1813.73
196336,29802,0.5,692.02
196337,70441,0.5,524.44
196338,63523,0.5,897.0
196339,71643,1.0,779.11
196340,72751,0.5,1982.61
196341,198995,0.5,2219.57
196342,101584,1.0,1812.5
196343,106154,0.5,3412.87
196344,85991,0.5,631.0
196345,155952,1.0,1982.12
196346,197691,1.0,268.34
196347,143546,1.0,1229.12
196348,50704,1.0,1115.48
196349,163537,1.0,1660.72
196350,154288,1.0,705.06
196351,152084,0.5,840.54
196352,128670,1.0,2837.17
196353,165729,1.0,1921.66
196354,42676,0.5,1077.65
196355,46579,1.0,1234.07
196356,189404,1.0,1976.56
196357,167507,0.5,2687.34
196358,98859,1.0,1066.22
196359,161285,1.0,2926.56
196360,144278,1.0,1703.83
196361,123809,1.0,781.5
196362,51550,1.0,1329.55
196363,154417,0.5,573.36
196364,26752,1.0,2108.24
196365,43960,1.0,2558.58
196366,82234,0.5,6795.73
196367,95104,1.0,701.39
196368,87548,1.0,2138.3
196369,45131,1.0,2080.62
196370,66045,0.5,625.11
196371,57896,1.0,1170.33
196372,180164,1.0,2581.36
196373,112585,0.5,2031.48
196374,135992,1.0,2872.65
196375,152586,1.0,2293.57
196376,9959,0.5,3231.34
196377,165298,0.5,3785.76
196378,37266,1.0,692.93
196379,189289,1.0,2074.83
196380,134064,0.5,3244.25
196381,153182,0.5,390.32
196382,5405,0.5,6816.94
196383,36846,1.0,2018.47
196384,7466,1.0,576.58
196385,167003,0.5,360.34
196386,111238,1.0,1988.61
196387,77859,0.5,2091.24
196388,68607,0.5,2392.93
196389,82915,0.5,473.88
196390,94160,0.5,645.39
196391,68741,1.0,942.62
196392,64712,1.0,2003.29
196393,177653,0.5,1555.33
196394,47666,1.0,1687.08
196395,150007,1.0,1300.4
196396,116505,0.5,738.09
196397,188111,1.0,792.09
196398,85206,1.0,1048.13
196399,130049,0.5,1980.6
196400,128111,1.0,2901.81
196401,26596,1.0,242.07
196402,34772,1.0,990.95
196403,75645,1.0,759.88
196404,104900,1.0,1207.48
196405,109016,1.0,1247.73
196406,176461,1.0,2193.25
196407,61748,1.0,699.65
196408,153312,1.0,519.14
196409,72057,1.0,991.49
196410,193495,0.5,2970.45
196411,15521,0.5,3046.57
196412,24801,0.5,1946.93
196413,195456,1.0,1241.06
196414,31596,0.5,1563.14
196415,124457,1.0,9070.83
196416,148281,0.5,2026.71
196417,96311,0.5,689.24
196418,21792,1.0,1927.63
196419,76609,1.0,986.24
196420,165617,1.0,4594.39
196421,152526,1.0,983.1
196422,67088,1.0,3565.57
196423,36186,0.5,1880.94
196424,19898,1.0,3770.43
196425,9625,1.0,1278.87
196426,82598,1.0,1317.17
196427,51416,1.0,2685.52
196428,51330,0.5,1696.38
196429,182254,0.5,1804.24
196430,150782,0.5,747.88
196431,28970,1.0,601.39
196432,183909,0.5,1106.69
196433,139373,1.0,1499.88
196434,25239,0.5,12207.69
196435,108231,1.0,729.5
196436,140996,1.0,2595.9
196437,168318,0.5,1238.76
196438,108126,1.0,922.49
196439,132021,0.5,8325.78
196440,176818,1.0,2445.43
196441,180629,0.5,4236.01
196442,29725,1.0,6895.33
196443,95305,0.5,616.57
196444,37862,1.0,2406.5
196445,8776,0.5,1646.74
196446,6481,1.0,1163.15
196447,152643,1.0,3419.02
196448,151150,1.0,781.35
196449,147113,1.0,2081.78
196450,132343,0.5,810.96
196451,181039,0.5,450.06
196452,35656,1.0,750.48
196453,142888,0.5,4220.14
196454,167760,1.0,1431.79
196455,92197,0.5,837.29
196456,105698,1.0,2422.23
196457,139844,1.0,603.09
196458,175803,1.0,2709.54
196459,107934,1.0,367.12
196460,36121,0.5,1666.39
196461,5854,0.5,2978.18
196462,104167,1.0,641.32
196463,124014,0.5,2850.87
196464,40496,1.0,1989.39
196465,72548,1.0,1285.39
196466,143876,1.0,1458.63
196467,140786,0.5,9753.27
196468,63919,0.5,2119.91
196469,110517,1.0,1895.71
196470,110809,0.5,5373.64
196471,63490,1.0,1568.42
196472,99045,1.0,1089.57
196473,40572,1.0,1803.11
196474,23506,1.0,1271.72
196475,128400,1.0,1186.22
196476,49166,0.5,2170.36
196477,90588,1.0,3603.18
196478,181425,1.0,3003.17
196479,145178,0.5,1083.97
196480,119868,1.0,596.61
196481,118305,0.5,914.14
196482,120499,1.0,2030.47
196483,90114,1.0,2303.35
196484,171914,1.0,2451.42
196485,131637,1.0,2085.97
196486,178698,1.0,1112.69
196487,198660,1.0,952.25
196488,48317,1.0,2437.16
196489,12281,1.0,4251.3
196490,23635,1.0,2324.29
196491,81135,1.0,902.74
196492,52695,0.5,955.14
196493,193756,0.5,12061.28
196494,162802,0.5,914.82
196495,91983,1.0,2067.1
196496,111731,1.0,3033.96
196497,120991,1.0,3685.18
196498,94147,1.0,1870.95
196499,135396,0.5,4358.61
196500,31775,1.0,2581.98
196501,52860,1.0,2802.81
196502,110706,0.5,1179.66
196503,64993,1.0,2246.97
196504,150420,1.0,4868.28
196505,77629,1.0,2488.41
196506,175423,0.5,755.49
196507,54178,0.5,457.62
196508,148197,0.5,951.11
196509,11947,1.0,1083.25
196510,183888,1.0,782.5
196511,175098,1.0,927.44
196512,8965,1.0,1982.26
196513,49429,1.0,1322.58
196514,134411,0.5,3616.95
196515,127472,0.5,1756.4
196516,31348,1.0,1700.28
196517,119338,1.0,1940.89
196518,8047,1.0,4280.1
196519,158566,1.0,1502.89
196520,111045,1.0,3298.4
196521,37164,0.5,1643.83
196522,156231,0.5,4748.69
196523,196193,0.5,409.05
196524,36626,0.5,4436.83
196525,78550,0.5,996.55
196526,69575,1.0,3354.05
196527,199755,0.5,1186.97
196528,93339,0.5,800.78
196529,2895,0.5,644.21
196530,153412,0.5,5749.78
196531,117243,0.5,2493.53
196532,121910,1.0,1660.28
196533,188566,1.0,3056.1
196534,18098,1.0,800.65
196535,101139,1.0,1482.2
196536,93457,1.0,1800.93
196537,180775,0.5,1514.84
196538,24726,0.5,3131.33
196539,113842,1.0,1231.76
196540,190146,0.5,2477.82
196541,11850,1.0,2602.28
196542,86878,0.5,1354.22
196543,186917,0.5,1850.82
196544,134323,0.5,10369.43
196545,102722,1.0,447.42
196546,124971,1.0,2911.09
196547,114934,1.0,921.85
196548,156928,0.5,1023.44
196549,177725,1.0,1712.5
196550,161673,0.5,1144.96
196551,58916,1.0,609.59
196552,112669,1.0,2651.16
196553,31735,0.5,5426.76
196554,152432,0.5,1340.93
196555,9674,1.0,7186.79
196556,71279,1.0,4931.25
196557,32949,0.5,634.4
196558,34258,1.0,1858.36
196559,169022,1.0,936.81
196560,66303,0.5,686.9
196561,75785,0.5,2910.7
196562,35602,0.5,754.04
196563,193274,0.5,933.96
196564,33,1.0,369.24
196565,135965,1.0,2728.2
196566,87491,0.5,794.05
196567,143724,0.5,894.35
196568,102474,1.0,1488.28
196569,183861,1.0,1266.92
196570,73903,0.5,3040.88
196571,109271,0.5,3140.35
196572,147871,0.5,1503.14
196573,164754,1.0,3947.14
196574,104568,1.0,1307.9
196575,154080,1.0,1306.7
196576,36844,1.0,1439.72
196577,120731,0.5,2318.45
196578,54265,0.5,436.9
196579,199153,1.0,2563.62
196580,78235,0.5,1995.73
196581,11440,1.0,3431.88
196582,22728,1.0,2921.51
196583,132155,1.0,1794.0
196584,112684,1.0,4258.49
196585,71555,1.0,1264.34
196586,168046,0.5,722.5
196587,54480,1.0,1377.45
196588,11730,0.5,1867.76
196589,35321,1.0,2009.11
196590,3580,0.5,513.55
196591,142166,1.0,899.12
196592,36184,1.0,3137.75
196593,92856,1.0,775.84
196594,41105,1.0,1011.8
196595,186386,0.5,1674.7
196596,136123,1.0,3653.39
196597,98943,1.0,2072.34
196598,196810,1.0,1574.07
196599,83153,0.5,617.6
196600,102839,1.0,1278.08
196601,107485,1.0,1206.58
196602,72260,0.5,1197.18
196603,167940,0.5,1579.83
196604,145538,0.5,571.55
196605,41757,1.0,2344.39
196606,53703,1.0,3842.9
196607,37064,1.0,683.77
196608,42665,1.0,966.91
196609,51816,1.0,871.6
196610,63954,1.0,1924.06
196611,95915,0.5,1691.0
196612,162045,1.0,1483.36
196613,113875,0.5,6872.73
196614,157363,0.5,1735.26
196615,87737,1.0,682.96
196616,95656,1.0,864.18
196617,140030,0.5,1573.19
196618,15744,1.0,1231.23
196619,81967,0.5,2020.55
196620,60213,1.0,2157.75
196621,142611,1.0,702.38
196622,66894,1.0,3120.35
196623,164168,0.5,7073.61
196624,155118,1.0,2382.61
196625,110788,0.5,3568.32
196626,92776,0.5,936.69
196627,148552,1.0,780.14
196628,160041,0.5,2949.33
196629,145640,1.0,2737.65
196630,21586,0.5,4884.24
196631,161775,1.0,1295.71
196632,162800,0.5,1885.52
196633,8842,0.5,4921.49
196634,112661,1.0,575.73
196635,106911,1.0,1428.7
196636,148042,1.0,998.93
196637,119782,1.0,1929.66
196638,84415,1.0,913.96
196639,3848,1.0,1213.03
196640,24302,1.0,329.99
196641,112963,1.0,5035.28
196642,179958,0.5,1645.61
196643,37809,1.0,1233.07
196644,48742,1.0,5982.45
196645,72660,1.0,1506.53
196646,54563,1.0,1340.44
196647,23363,0.5,7263.42
196648,47442,0.5,2433.31
196649,84796,0.5,3018.98
196650,59930,0.5,4283.83
196651,194159,1.0,1303.94
196652,138817,1.0,4616.81
196653,117121,0.5,1514.41
196654,63839,1.0,6868.92
196655,31361,1.0,1544.05
196656,29970,0.5,2380.38
196657,45039,0.5,2234.54
196658,194155,1.0,1189.36
196659,22381,1.0,3430.33
196660,188387,1.0,2443.48
196661,58434,1.0,1918.3
196662,19230,0.5,1239.39
196663,95810,1.0,1114.3
196664,5922,0.5,3637.54
196665,47116,0.5,3861.61
196666,92885,1.0,391.67
196667,130456,1.0,504.89
196668,153664,1.0,2608.64
196669,95753,0.5,4191.87
196670,28610,0.5,2226.06
196671,98795,0.5,4056.69
196672,26595,1.0,3665.6
196673,20,0.5,1096.8
196674,158398,1.0,985.23
196675,76400,0.5,3101.9
196676,98498,1.0,1623.26
196677,68065,0.5,10385.81
196678,54132,1.0,1056.71
196679,55957,0.5,1703.82
196680,180585,0.5,3306.06
196681,57669,0.5,866.24
196682,413,1.0,3284.85
196683,88484,1.0,3493.56
196684,194071,1.0,2513.38
196685,152233,1.0,283.83
196686,167258,1.0,240.44
196687,59290,1.0,2383.29
196688,73512,1.0,2380.95
196689,15346,0.5,319.76
196690,76408,1.0,1876.66
196691,138052,1.0,1755.64
196692,126334,1.0,1484.75
196693,169935,1.0,3957.82
196694,190937,1.0,1852.3
196695,154552,0.5,2330.06
196696,102220,0.5,1216.98
196697,36415,1.0,974.66
196698,21154,0.5,7345.34
196699,11250,1.0,1483.68
196700,55407,0.5,3443.81
196701,148992,1.0,898.05
196702,5946,1.0,1743.3
196703,102971,0.5,3214.13
196704,38982,1.0,1221.08
196705,154100,0.5,651.61
196706,63972,0.5,872.34
196707,165175,0.5,1494.14
196708,48373,0.5,918.85
196709,109224,0.5,2649.36
196710,95458,0.5,4763.29
196711,97410,1.0,524.84
196712,61539,0.5,343.71
196713,185272,0.5,670.3
196714,60400,1.0,981.49
196715,147712,1.0,361.4
196716,170874,0.5,541.65
196717,137158,1.0,1083.44
196718,141552,1.0,2747.66
196719,104299,0.5,1642.23
196720,194733,1.0,1438.55
196721,103056,0.5,804.96
196722,136077,0.5,1478.78
196723,101105,1.0,653.37
196724,93282,0.5,511.89
196725,60122,1.0,744.32
196726,190094,1.0,1385.92
196727,147369,1.0,4633.35
196728,31077,1.0,807.75
196729,33836,1.0,533.12
196730,154454,0.5,2442.16
196731,33599,0.5,4557.98
196732,185159,0.5,1309.66
196733,196900,0.5,3930.63
196734,121849,1.0,2901.32
196735,16094,0.5,3389.1
196736,71956,1.0,1850.42
196737,154347,0.5,4649.76
196738,151790,1.0,744.44
196739,130842,1.0,1554.48
196740,147327,0.5,1617.71
196741,139959,1.0,3106.89
196742,183876,0.5,733.48
196743,146300,1.0,1182.61
196744,27240,0.5,3720.48
196745,164859,1.0,1784.28
196746,140465,1.0,3529.88
196747,60852,1.0,1023.91
196748,112064,1.0,1477.81
196749,179042,0.5,6344.9
196750,170885,0.5,3101.58
196751,25437,0.5,3294.37
196752,153135,1.0,6992.01
196753,126651,0.5,1151.79
196754,38879,1.0,2162.69
196755,165735,0.5,2727.54
196756,168220,1.0,923.1
196757,14474,1.0,1977.91
196758,36680,0.5,940.13
196759,110137,1.0,753.7
196760,175966,1.0,1965.15
196761,147876,1.0,2280.42
196762,189833,1.0,683.07
196763,96100,1.0,157.89
196764,100518,1.0,1038.35
196765,180228,1.0,1600.56
196766,17312,0.5,2400.59
196767,154545,0.5,1103.9
196768,195753,1.0,1526.1
196769,194700,1.0,1361.43
196770,121921,0.5,1260.44
196771,129336,1.0,1494.24
196772,195989,1.0,2024.25
196773,182567,1.0,4031.57
196774,80046,1.0,424.21
196775,59600,0.5,2304.52
196776,118129,0.5,967.88
196777,26478,1.0,671.87
196778,74951,0.5,1265.28
196779,33530,0.5,805.39
196780,112105,1.0,1282.38
196781,102937,0.5,611.82
196782,177967,1.0,1887.93
196783,58609,1.0,1505.36
196784,13041,0.5,3396.72
196785,43538,1.0,1641.36
196786,20325,1.0,543.45
196787,35575,1.0,534.93
196788,170139,1.0,1453.59
196789,99943,1.0,1169.36
196790,171839,0.5,2086.44
196791,60634,1.0,2561.37
196792,159802,1.0,1242.95
196793,199219,0.5,1160.5
196794,163858,1.0,1592.47
196795,47150,0.5,2039.92
196796,15513,1.0,807.49
196797,10522,0.5,109.31
196798,186771,0.5,1113.28
196799,13418,0.5,7898.35
196800,59541,0.5,4802.52
196801,139009,0.5,8643.88
196802,31056,0.5,3961.39
196803,96245,1.0,5374.94
196804,185799,1.0,375.54
196805,134893,0.5,1493.2
196806,193720,0.5,1512.15
196807,14623,1.0,1874.53
196808,119623,1.0,3848.52
196809,9104,1.0,275.51
196810,98574,1.0,1294.64
196811,53328,0.5,2895.32
196812,120930,0.5,1866.99
196813,99326,0.5,1738.49
196814,196609,1.0,2131.23
196815,118915,0.5,2683.99
196816,174922,0.5,1617.65
196817,180887,0.5,758.13
196818,190195,0.5,942.23
196819,134650,1.0,4416.3
196820,99616,0.5,5924.17
196821,106413,1.0,4835.43
196822,75162,1.0,1045.18
196823,181317,0.5,1698.78
196824,77414,1.0,1151.66
196825,139765,0.5,514.48
196826,84644,1.0,4741.16
196827,70841,1.0,3716.26
196828,72394,1.0,1491.21
196829,123669,1.0,966.77
196830,30418,0.5,858.11
196831,53477,1.0,320.83
196832,137332,1.0,959.77
196833,128165,1.0,1868.29
196834,137801,0.5,1221.21
196835,14479,1.0,1692.81
196836,98848,1.0,564.44
196837,71804,1.0,1963.47
196838,156254,1.0,983.18
196839,197056,1.0,1794.15
196840,51976,1.0,1674.85
196841,78823,0.5,2106.32
196842,72794,0.5,1865.62
196843,165656,0.5,446.7
196844,55474,1.0,429.55
196845,155667,0.5,716.94
196846,29882,1.0,1362.55
196847,72112,1.0,5579.43
196848,107226,1.0,863.51
196849,36838,0.5,14214.12
196850,70340,1.0,2559.17
196851,96697,0.5,1153.94
196852,188344,0.5,1040.22
196853,156526,0.5,627.52
196854,11512,1.0,867.36
196855,188675,0.5,810.8
196856,62148,1.0,4273.36
196857,162310,1.0,632.68
196858,191183,1.0,1931.62
196859,45843,1.0,4178.08
196860,7486,0.5,3594.98
196861,79614,0.5,651.44
196862,26359,1.0,1773.33
196863,40330,1.0,5671.04
196864,58626,1.0,6387.88
196865,135634,1.0,5183.96
196866,104286,0.5,8990.13
196867,167244,0.5,1573.82
196868,136664,1.0,4824.39
196869,79609,0.5,5968.84
196870,196172,1.0,1136.14
196871,104925,0.5,892.39
196872,105797,1.0,4654.93
196873,81454,1.0,533.14
196874,132615,1.0,281.33
196875,49842,1.0,1688.07
196876,21014,1.0,624.73
196877,122098,0.5,3262.07
196878,171889,1.0,356.73
196879,166660,0.5,3093.03
196880,32360,1.0,1576.89
196881,94431,1.0,1073.85
196882,181259,0.5,2639.26
196883,82203,1.0,599.89
196884,145778,0.5,1813.99
196885,65295,1.0,1548.35
196886,169568,0.5,574.14
196887,192350,1.0,520.26
196888,80670,0.5,1603.91
196889,56302,1.0,922.07
196890,199885,0.5,4958.8
196891,141344,1.0,884.92
196892,10968,1.0,2359.0
196893,25167,1.0,1763.87
196894,55955,0.5,2461.13
196895,79867,0.5,1607.76
196896,56036,1.0,1883.92
196897,88535,0.5,489.44
196898,44484,1.0,1647.49
196899,96409,1.0,667.59
196900,64309,0.5,3303.21
196901,179021,1.0,1624.19
196902,100208,1.0,514.29
196903,192547,1.0,404.64
196904,128209,0.5,3950.99
196905,100005,1.0,1685.32
196906,195364,1.0,2556.21
196907,47003,0.5,784.04
196908,51602,0.5,1488.76
196909,22087,0.5,1038.81
196910,182789,0.5,2853.62
196911,14071,0.5,4582.09
196912,176513,0.5,2223.15
196913,76214,0.5,4054.97
196914,75538,0.5,513.22
196915,179281,0.5,3524.64
196916,69150,1.0,464.63
196917,78286,0.5,1344.54
196918,78530,0.5,1619.48
196919,87351,1.0,2012.65
196920,72164,1.0,1077.09
196921,120931,0.5,1702.21
196922,75850,0.5,1063.14
196923,179454,0.5,875.27
196924,52483,1.0,1155.59
196925,88326,1.0,2916.72
196926,44012,0.5,902.72
196927,175125,1.0,2207.4
196928,134471,1.0,1894.39
196929,138242,1.0,800.95
196930,82240,1.0,2330.23
196931,87398,1.0,927.15
196932,186667,0.5,720.19
196933,85028,0.5,4448.0
196934,18324,1.0,1214.54
196935,70581,1.0,732.38
196936,91308,0.5,586.7
196937,3152,1.0,2190.37
196938,91028,1.0,1083.06
196939,71392,1.0,656.54
196940,91013,0.5,957.42
196941,187635,1.0,773.48
196942,195153,0.5,3569.14
196943,18561,1.0,610.23
196944,145305,1.0,792.75
196945,188864,0.5,1467.21
196946,195211,1.0,764.59
196947,139496,1.0,2471.64
196948,119937,1.0,867.97
196949,120371,0.5,1675.47
196950,105308,1.0,838.16
196951,108841,1.0,3035.13
196952,119196,1.0,877.14
196953,62543,1.0,2106.93
196954,83154,0.5,3373.45
196955,76702,1.0,1597.87
196956,78714,1.0,1059.48
196957,103042,0.5,1009.13
196958,87526,0.5,1838.42
196959,114961,0.5,785.81
196960,14525,0.5,838.25
196961,170172,0.5,1023.73
196962,180675,1.0,1240.92
196963,168124,0.5,5519.23
196964,21877,0.5,2788.13
196965,87137,0.5,915.97
196966,95544,1.0,3287.9
