transaction_id,customer_id,transaction_date,transaction_type,amount
120931,4956,2026-06-21 22:00:00,Bank Transfer,340441.5
75850,4736,2026-06-21 22:00:00,Bank Transfer,212628.63
179454,672,2026-06-21 22:00:00,Bank Transfer,175054.73
52483,418,2026-06-21 23:00:00,Shopping Payment,115558.95
88326,3278,2026-06-21 23:00:00,Shopping Payment,291671.51
44012,9619,2026-06-21 23:00:00,Bank Transfer,180544.04
175125,1951,2026-06-21 23:00:00,Shopping Payment,220740.07
134471,6686,2026-06-21 23:00:00,Shopping Payment,189439.14
138242,3539,2026-06-21 23:00:00,Shopping Payment,80094.98
82240,1757,2026-06-21 23:00:00,Shopping Payment,233022.64
87398,8927,2026-06-21 23:00:00,Shopping Payment,92714.66
186667,3216,2026-06-21 23:00:00,Bank Transfer,144038.43
85028,185,2026-06-21 23:00:00,Bank Transfer,889600.89
18324,7745,2026-06-21 23:00:00,Shopping Payment,121454.19
70581,5822,2026-06-21 23:00:00,Shopping Payment,73237.86
91308,6079,2026-06-21 23:00:00,Bank Transfer,117340.73
3152,9718,2026-06-21 23:00:00,Shopping Payment,219037.02
91028,8108,2026-06-21 23:00:00,Shopping Payment,108305.67
71392,5818,2026-06-21 23:00:00,Shopping Payment,65654.46
91013,691,2026-06-21 23:00:00,Bank Transfer,191483.08
187635,5868,2026-06-21 23:00:00,Shopping Payment,77347.69
195153,5680,2026-06-21 23:00:00,Bank Transfer,713829.0
18561,623,2026-06-21 23:00:00,Shopping Payment,61023.47
145305,3057,2026-06-21 23:00:00,Shopping Payment,79275.35
188864,9042,2026-06-22 00:00:00,Bank Transfer,293442.61
195211,1608,2026-06-22 00:00:00,Shopping Payment,76459.14
139496,8781,2026-06-22 00:00:00,Shopping Payment,247164.28
119937,6317,2026-06-22 00:00:00,Shopping Payment,86796.79
120371,998,2026-06-22 00:00:00,Bank Transfer,335094.67
105308,6544,2026-06-22 00:00:00,Shopping Payment,83815.63
108841,4929,2026-06-22 00:00:00,Shopping Payment,303513.01
119196,7239,2026-06-22 00:00:00,Shopping Payment,87714.34
62543,7211,2026-06-22 00:00:00,Shopping Payment,210693.36
83154,9164,2026-06-22 00:00:00,Bank Transfer,674689.89
76702,4932,2026-06-22 00:00:00,Shopping Payment,159786.59
78714,5180,2026-06-22 00:00:00,Shopping Payment,105947.63
103042,2542,2026-06-22 00:00:00,Bank Transfer,201825.41
87526,8895,2026-06-22 00:00:00,Bank Transfer,367684.9
114961,4478,2026-06-22 00:00:00,Bank Transfer,157161.74
14525,4367,2026-06-22 00:00:00,Bank Transfer,167649.41
170172,1232,2026-06-22 00:00:00,Bank Transfer,204746.71
180675,2357,2026-06-22 00:00:00,Shopping Payment,124092.12
168124,2871,2026-06-22 00:00:00,Bank Transfer,1103846.35
21877,4566,2026-06-22 00:00:00,Bank Transfer,557626.98
87137,1319,2026-06-22 01:00:00,Bank Transfer,183194.6
95544,237,2026-06-22 01:00:00,Shopping Payment,328789.62
42400,4640,2026-06-22 01:00:00,Shopping Payment,247624.85
76729,4429,2026-06-22 01:00:00,Bank Transfer,342342.74
93056,9550,2026-06-22 01:00:00,Bank Transfer,497628.59
136976,2023,2026-06-22 01:00:00,Bank Transfer,263967.45
179876,7188,2026-06-22 01:00:00,Shopping Payment,589578.77
10564,1983,2026-06-22 01:00:00,Bank Transfer,284787.39
52892,1608,2026-06-22 01:00:00,Shopping Payment,677021.28
94145,7312,2026-06-22 01:00:00,Bank Transfer,260149.5
86905,2665,2026-06-22 01:00:00,Shopping Payment,128757.89
90339,1156,2026-06-22 01:00:00,Bank Transfer,350785.1
157839,9430,2026-06-22 01:00:00,Bank Transfer,178695.35
173482,7259,2026-06-22 01:00:00,Bank Transfer,974382.8
182989,9783,2026-06-22 02:00:00,Shopping Payment,51909.87
174399,6411,2026-06-22 02:00:00,Bank Transfer,516150.25
93196,6098,2026-06-22 02:00:00,Bank Transfer,252403.81
129026,4479,2026-06-22 02:00:00,Shopping Payment,197114.01
28116,3811,2026-06-22 02:00:00,Bank Transfer,1454832.26
34839,5054,2026-06-22 02:00:00,Bank Transfer,136532.12
8287,3726,2026-06-22 02:00:00,Shopping Payment,319022.45
26267,6782,2026-06-22 02:00:00,Shopping Payment,131547.78
184717,9228,2026-06-22 03:00:00,Shopping Payment,382140.81
38870,871,2026-06-22 03:00:00,Shopping Payment,149712.56
8302,692,2026-06-22 03:00:00,Bank Transfer,138540.99
133330,9886,2026-06-22 03:00:00,Bank Transfer,408883.9
144778,2504,2026-06-22 03:00:00,Shopping Payment,175030.81
50221,4317,2026-06-22 03:00:00,Shopping Payment,125242.01
171423,2226,2026-06-22 03:00:00,Shopping Payment,46850.75
184353,8038,2026-06-22 03:00:00,Shopping Payment,40955.16
144156,4067,2026-06-22 03:00:00,Shopping Payment,97379.64
101817,2096,2026-06-22 03:00:00,Shopping Payment,81018.78
142065,2337,2026-06-22 03:00:00,Shopping Payment,215307.42
54704,8952,2026-06-22 03:00:00,Bank Transfer,250891.95
38032,5835,2026-06-22 03:00:00,Shopping Payment,381335.74
129750,3878,2026-06-22 03:00:00,Shopping Payment,496017.26
139773,4368,2026-06-22 03:00:00,Shopping Payment,51246.29
195704,5011,2026-06-22 03:00:00,Shopping Payment,150917.56
26296,872,2026-06-22 03:00:00,Shopping Payment,124359.91
162732,3412,2026-06-22 03:00:00,Bank Transfer,389401.51
51471,826,2026-06-22 03:00:00,Shopping Payment,98425.92
64366,5441,2026-06-22 03:00:00,Shopping Payment,96561.22
157752,6984,2026-06-22 03:00:00,Shopping Payment,107007.46
164700,5149,2026-06-22 03:00:00,Bank Transfer,1148914.36
90226,7695,2026-06-22 03:00:00,Bank Transfer,220527.37
112740,7006,2026-06-22 04:00:00,Shopping Payment,409863.96
5507,6798,2026-06-22 04:00:00,Shopping Payment,72592.94
177368,9642,2026-06-22 04:00:00,Shopping Payment,90292.08
155764,5169,2026-06-22 04:00:00,Bank Transfer,916650.94
17044,3731,2026-06-22 04:00:00,Bank Transfer,253269.66
93383,1852,2026-06-22 04:00:00,Bank Transfer,228323.04
150594,7243,2026-06-22 04:00:00,Bank Transfer,579060.91
42077,2562,2026-06-22 04:00:00,Shopping Payment,72238.85
137021,3315,2026-06-22 04:00:00,Shopping Payment,325793.61
104219,7774,2026-06-22 04:00:00,Bank Transfer,624321.45
124225,1598,2026-06-22 04:00:00,Shopping Payment,337717.19
33958,5339,2026-06-22 04:00:00,Bank Transfer,546199.09
163717,7215,2026-06-22 04:00:00,Shopping Payment,604957.83
150867,9372,2026-06-22 05:00:00,Bank Transfer,489242.81
104174,4324,2026-06-22 05:00:00,Bank Transfer,268955.67
71187,1739,2026-06-22 05:00:00,Shopping Payment,216266.04
139471,1340,2026-06-22 05:00:00,Shopping Payment,176056.91
85196,6758,2026-06-22 05:00:00,Bank Transfer,144249.86
171707,2296,2026-06-22 05:00:00,Bank Transfer,554273.39
100360,8627,2026-06-22 05:00:00,Bank Transfer,1399021.93
93628,4711,2026-06-22 05:00:00,Shopping Payment,64840.78
71118,5707,2026-06-22 05:00:00,Shopping Payment,201622.44
144641,6850,2026-06-22 05:00:00,Bank Transfer,323698.07
179937,6144,2026-06-22 05:00:00,Bank Transfer,598590.51
22802,8834,2026-06-22 05:00:00,Shopping Payment,99540.21
45964,5849,2026-06-22 05:00:00,Bank Transfer,885206.75
7176,4304,2026-06-22 05:00:00,Shopping Payment,120203.36
198811,5512,2026-06-22 05:00:00,Shopping Payment,561280.76
18156,1607,2026-06-22 05:00:00,Shopping Payment,176457.49
13089,9437,2026-06-22 06:00:00,Shopping Payment,86756.6
14751,5878,2026-06-22 06:00:00,Shopping Payment,187208.07
169763,9814,2026-06-22 06:00:00,Shopping Payment,855302.63
143482,6266,2026-06-22 06:00:00,Shopping Payment,105606.94
103513,5761,2026-06-22 06:00:00,Shopping Payment,233672.57
177309,2449,2026-06-22 06:00:00,Shopping Payment,383719.08
194826,6309,2026-06-22 06:00:00,Bank Transfer,337048.94
117592,7239,2026-06-22 06:00:00,Bank Transfer,260981.78
192419,6217,2026-06-22 06:00:00,Shopping Payment,108445.02
2145,1498,2026-06-22 06:00:00,Bank Transfer,654761.94
176451,1976,2026-06-22 06:00:00,Shopping Payment,120326.37
116610,2138,2026-06-22 06:00:00,Shopping Payment,255280.8
75453,2776,2026-06-22 06:00:00,Shopping Payment,203177.6
141409,406,2026-06-22 06:00:00,Shopping Payment,180818.91
135500,8381,2026-06-22 06:00:00,Shopping Payment,62109.26
113420,4966,2026-06-22 06:00:00,Shopping Payment,296421.78
101427,4039,2026-06-22 06:00:00,Shopping Payment,185239.16
40613,5777,2026-06-22 07:00:00,Bank Transfer,138779.62
9869,1985,2026-06-22 07:00:00,Bank Transfer,95393.31
142415,1017,2026-06-22 07:00:00,Bank Transfer,261718.99
5693,7552,2026-06-22 07:00:00,Shopping Payment,115785.53
15909,1341,2026-06-22 07:00:00,Shopping Payment,121231.41
27645,926,2026-06-22 07:00:00,Bank Transfer,99153.9
112087,8506,2026-06-22 07:00:00,Shopping Payment,172065.73
100883,1985,2026-06-22 07:00:00,Shopping Payment,515987.92
8660,9477,2026-06-22 07:00:00,Shopping Payment,307738.64
104459,3201,2026-06-22 07:00:00,Shopping Payment,63520.16
52038,3419,2026-06-22 07:00:00,Bank Transfer,140333.91
125559,1231,2026-06-22 07:00:00,Shopping Payment,327802.67
182637,2854,2026-06-22 07:00:00,Shopping Payment,338546.85
6747,5430,2026-06-22 07:00:00,Bank Transfer,309007.2
3793,8322,2026-06-22 07:00:00,Shopping Payment,508251.46
45111,6224,2026-06-22 07:00:00,Shopping Payment,65052.92
71538,572,2026-06-22 07:00:00,Shopping Payment,155304.49
195078,6755,2026-06-22 07:00:00,Bank Transfer,1148660.33
59164,7187,2026-06-22 07:00:00,Shopping Payment,196318.93
99623,8305,2026-06-22 08:00:00,Shopping Payment,145338.55
6022,2714,2026-06-22 08:00:00,Bank Transfer,166619.91
17794,988,2026-06-22 08:00:00,Bank Transfer,1361085.03
104986,442,2026-06-22 08:00:00,Shopping Payment,257490.11
116633,1801,2026-06-22 08:00:00,Shopping Payment,136602.52
58571,4386,2026-06-22 08:00:00,Shopping Payment,442708.38
448,4551,2026-06-22 08:00:00,Shopping Payment,176625.13
177643,3840,2026-06-22 08:00:00,Shopping Payment,123947.36
146477,3553,2026-06-22 08:00:00,Shopping Payment,40052.37
185802,2214,2026-06-22 08:00:00,Shopping Payment,75847.71
4090,8536,2026-06-22 08:00:00,Shopping Payment,98802.73
104338,6567,2026-06-22 09:00:00,Bank Transfer,139688.52
19892,3694,2026-06-22 09:00:00,Bank Transfer,65560.52
176857,8861,2026-06-22 09:00:00,Shopping Payment,153177.26
20150,9964,2026-06-22 09:00:00,Shopping Payment,174149.81
20696,7465,2026-06-22 09:00:00,Shopping Payment,165570.69
142057,971,2026-06-22 09:00:00,Shopping Payment,374477.93
149267,9571,2026-06-22 09:00:00,Shopping Payment,98285.96
190754,9327,2026-06-22 09:00:00,Shopping Payment,114619.36
117092,7618,2026-06-22 09:00:00,Shopping Payment,452326.16
108193,2652,2026-06-22 09:00:00,Bank Transfer,462086.54
85352,4746,2026-06-22 09:00:00,Shopping Payment,564405.83
189160,6769,2026-06-22 09:00:00,Shopping Payment,69783.89
174464,3039,2026-06-22 09:00:00,Shopping Payment,139536.92
58628,1198,2026-06-22 09:00:00,Shopping Payment,68432.5
10601,1804,2026-06-22 09:00:00,Shopping Payment,65470.29
12890,2405,2026-06-22 09:00:00,Shopping Payment,224980.0
40301,1004,2026-06-22 09:00:00,Bank Transfer,346048.32
140350,3836,2026-06-22 09:00:00,Bank Transfer,413091.6
22487,6233,2026-06-22 09:00:00,Bank Transfer,421220.35
157572,103,2026-06-22 09:00:00,Bank Transfer,789835.94
100234,1747,2026-06-22 09:00:00,Shopping Payment,472159.02
173080,4217,2026-06-22 09:00:00,Shopping Payment,290140.38
195618,6388,2026-06-22 09:00:00,Shopping Payment,333266.64
74816,6899,2026-06-22 09:00:00,Shopping Payment,43893.38
122968,9523,2026-06-22 10:00:00,Shopping Payment,199656.47
150504,4902,2026-06-22 10:00:00,Shopping Payment,180800.45
22677,3352,2026-06-22 10:00:00,Shopping Payment,125079.02
35821,416,2026-06-22 10:00:00,Shopping Payment,116995.88
71772,1689,2026-06-22 10:00:00,Shopping Payment,85306.82
183806,9864,2026-06-22 10:00:00,Bank Transfer,120743.65
48404,6355,2026-06-22 10:00:00,Bank Transfer,530156.35
47709,4700,2026-06-22 10:00:00,Shopping Payment,103127.89
50983,3227,2026-06-22 10:00:00,Bank Transfer,469699.02
162241,6056,2026-06-22 10:00:00,Shopping Payment,24694.96
106566,7836,2026-06-22 10:00:00,Bank Transfer,406056.88
2645,1078,2026-06-22 10:00:00,Shopping Payment,234423.39
185245,7233,2026-06-22 10:00:00,Bank Transfer,151503.67
58846,7998,2026-06-22 10:00:00,Shopping Payment,135315.29
156652,6608,2026-06-22 10:00:00,Bank Transfer,625242.27
15823,505,2026-06-22 10:00:00,Bank Transfer,142952.33
26434,7595,2026-06-22 10:00:00,Shopping Payment,193141.18
38093,9295,2026-06-22 10:00:00,Shopping Payment,105645.25
145370,5707,2026-06-22 10:00:00,Bank Transfer,336886.89
143227,8980,2026-06-22 10:00:00,Shopping Payment,175725.89
45021,5822,2026-06-22 10:00:00,Bank Transfer,367078.11
94978,8531,2026-06-22 10:00:00,Shopping Payment,112659.31
184171,1512,2026-06-22 10:00:00,Shopping Payment,372895.32
183589,4655,2026-06-22 10:00:00,Bank Transfer,589964.47
127602,5106,2026-06-22 11:00:00,Shopping Payment,185191.5
152332,8404,2026-06-22 11:00:00,Shopping Payment,321000.11
150821,3637,2026-06-22 11:00:00,Shopping Payment,625770.67
101448,7792,2026-06-22 11:00:00,Shopping Payment,112615.35
177266,652,2026-06-22 11:00:00,Shopping Payment,75541.7
136932,5790,2026-06-22 11:00:00,Bank Transfer,1027887.94
67351,9856,2026-06-22 11:00:00,Bank Transfer,324406.94
6300,790,2026-06-22 11:00:00,Shopping Payment,161276.94
81987,7015,2026-06-22 11:00:00,Shopping Payment,159862.93
87060,1022,2026-06-22 11:00:00,Shopping Payment,253059.99
159451,1047,2026-06-22 11:00:00,Bank Transfer,1159724.74
176614,6936,2026-06-22 11:00:00,Shopping Payment,230534.79
194365,3545,2026-06-22 11:00:00,Bank Transfer,1112731.8
190469,1103,2026-06-22 11:00:00,Shopping Payment,62320.09
27590,7435,2026-06-22 11:00:00,Shopping Payment,131522.98
42279,2539,2026-06-22 11:00:00,Shopping Payment,422739.11
164382,7144,2026-06-22 11:00:00,Bank Transfer,90496.55
25438,3879,2026-06-22 11:00:00,Shopping Payment,95029.66
184897,4701,2026-06-22 11:00:00,Shopping Payment,81546.35
138570,8441,2026-06-22 11:00:00,Shopping Payment,112810.77
146458,8656,2026-06-22 11:00:00,Shopping Payment,129755.67
114725,2335,2026-06-22 11:00:00,Shopping Payment,40612.46
169359,50,2026-06-22 11:00:00,Bank Transfer,1290025.47
96372,6859,2026-06-22 11:00:00,Bank Transfer,103360.59
16997,1693,2026-06-22 12:00:00,Bank Transfer,1883032.59
37679,8037,2026-06-22 12:00:00,Bank Transfer,601837.06
191110,7696,2026-06-22 12:00:00,Bank Transfer,293473.21
143799,266,2026-06-22 12:00:00,Bank Transfer,638563.61
144452,7657,2026-06-22 12:00:00,Shopping Payment,332785.87
191128,4767,2026-06-22 12:00:00,Shopping Payment,58829.37
118156,3365,2026-06-22 13:00:00,Bank Transfer,302718.76
179886,7920,2026-06-22 13:00:00,Bank Transfer,292280.31
89295,7154,2026-06-22 13:00:00,Shopping Payment,233143.91
345,8487,2026-06-22 13:00:00,Shopping Payment,224240.05
120941,9518,2026-06-22 13:00:00,Shopping Payment,51780.64
23924,7864,2026-06-22 13:00:00,Shopping Payment,167542.51
183571,2140,2026-06-22 13:00:00,Shopping Payment,287136.56
53665,6183,2026-06-22 13:00:00,Bank Transfer,304586.36
120299,9612,2026-06-22 13:00:00,Shopping Payment,231222.26
166503,4304,2026-06-22 13:00:00,Shopping Payment,62715.04
111052,7817,2026-06-22 13:00:00,Shopping Payment,130535.29
159052,1741,2026-06-22 13:00:00,Bank Transfer,694555.43
47454,7995,2026-06-22 13:00:00,Bank Transfer,758166.76
10589,612,2026-06-22 13:00:00,Shopping Payment,50364.45
196848,3690,2026-06-22 13:00:00,Shopping Payment,238494.95
147873,3493,2026-06-22 13:00:00,Bank Transfer,208204.6
68567,9989,2026-06-22 13:00:00,Shopping Payment,498349.1
80782,6858,2026-06-22 13:00:00,Shopping Payment,128857.79
40881,6139,2026-06-22 13:00:00,Shopping Payment,161378.29
28797,9056,2026-06-22 14:00:00,Shopping Payment,40397.88
3364,4132,2026-06-22 14:00:00,Shopping Payment,142194.31
190355,7233,2026-06-22 14:00:00,Shopping Payment,340616.27
4328,1854,2026-06-22 14:00:00,Shopping Payment,182339.95
175549,8910,2026-06-22 14:00:00,Shopping Payment,114565.8
37936,2594,2026-06-22 14:00:00,Shopping Payment,32243.12
62346,3749,2026-06-22 14:00:00,Shopping Payment,47673.62
2960,2264,2026-06-22 14:00:00,Bank Transfer,556041.24
25191,3411,2026-06-22 14:00:00,Shopping Payment,91120.45
55974,1814,2026-06-22 14:00:00,Shopping Payment,154848.82
24428,1643,2026-06-22 14:00:00,Shopping Payment,56520.32
3579,6620,2026-06-22 14:00:00,Bank Transfer,63776.17
78675,8234,2026-06-22 14:00:00,Shopping Payment,234913.45
128353,9038,2026-06-22 14:00:00,Bank Transfer,107846.63
74928,4637,2026-06-22 14:00:00,Shopping Payment,202293.88
72370,6518,2026-06-22 14:00:00,Shopping Payment,257561.83
167799,6228,2026-06-22 14:00:00,Bank Transfer,103939.08
104194,8777,2026-06-22 15:00:00,Shopping Payment,147636.2
39054,590,2026-06-22 15:00:00,Shopping Payment,594795.79
16578,2477,2026-06-22 15:00:00,Shopping Payment,152210.65
84872,2440,2026-06-22 15:00:00,Shopping Payment,166187.11
89738,7791,2026-06-22 15:00:00,Shopping Payment,50440.2
113806,4981,2026-06-22 15:00:00,Bank Transfer,539564.18
15560,837,2026-06-22 15:00:00,Shopping Payment,211278.16
147562,4833,2026-06-22 15:00:00,Shopping Payment,272906.28
161833,3582,2026-06-22 15:00:00,Bank Transfer,167727.51
39462,2786,2026-06-22 15:00:00,Shopping Payment,136054.24
2669,4035,2026-06-22 15:00:00,Shopping Payment,76841.88
425,8681,2026-06-22 15:00:00,Bank Transfer,62223.99
121400,9262,2026-06-22 15:00:00,Shopping Payment,147675.92
90953,1244,2026-06-22 15:00:00,Bank Transfer,233938.31
65278,2110,2026-06-22 15:00:00,Shopping Payment,295157.31
177277,8103,2026-06-22 15:00:00,Shopping Payment,86644.89
189927,1709,2026-06-22 15:00:00,Bank Transfer,409806.4
111254,538,2026-06-22 15:00:00,Shopping Payment,149948.78
180820,7556,2026-06-22 16:00:00,Shopping Payment,172535.67
174722,6350,2026-06-22 16:00:00,Bank Transfer,431773.78
37187,1652,2026-06-22 16:00:00,Shopping Payment,417114.61
83864,5809,2026-06-22 16:00:00,Shopping Payment,446267.55
121912,8642,2026-06-22 16:00:00,Shopping Payment,129882.55
187794,3104,2026-06-22 16:00:00,Bank Transfer,77496.69
18711,1924,2026-06-22 16:00:00,Shopping Payment,146722.83
69649,8111,2026-06-22 16:00:00,Shopping Payment,446147.21
50317,2772,2026-06-22 16:00:00,Bank Transfer,177887.78
161270,719,2026-06-22 16:00:00,Bank Transfer,115416.59
98823,162,2026-06-22 17:00:00,Shopping Payment,151710.94
145403,7270,2026-06-22 17:00:00,Bank Transfer,270001.23
149379,6144,2026-06-22 17:00:00,Shopping Payment,70193.46
75908,3335,2026-06-22 17:00:00,Shopping Payment,143474.1
170857,5951,2026-06-22 17:00:00,Bank Transfer,820576.12
64872,6084,2026-06-22 17:00:00,Bank Transfer,205911.09
44440,7229,2026-06-22 17:00:00,Shopping Payment,233272.03
106735,6110,2026-06-22 17:00:00,Bank Transfer,576102.64
175222,3921,2026-06-22 17:00:00,Shopping Payment,61473.93
182990,1162,2026-06-22 17:00:00,Shopping Payment,174102.93
96696,9223,2026-06-22 17:00:00,Bank Transfer,236590.74
136888,7495,2026-06-22 17:00:00,Bank Transfer,163835.13
194110,79,2026-06-22 17:00:00,Bank Transfer,327257.28
53731,4756,2026-06-22 18:00:00,Bank Transfer,305349.49
117052,4756,2026-06-22 18:00:00,Bank Transfer,343621.82
74244,1088,2026-06-22 18:00:00,Bank Transfer,427414.2
53007,1547,2026-06-22 18:00:00,Shopping Payment,117656.46
131839,7266,2026-06-22 18:00:00,Shopping Payment,385326.66
182600,8747,2026-06-22 18:00:00,Bank Transfer,264015.55
162040,8055,2026-06-22 18:00:00,Shopping Payment,318213.18
153750,2260,2026-06-22 18:00:00,Bank Transfer,99410.48
161026,7719,2026-06-22 18:00:00,Bank Transfer,503168.05
21884,1416,2026-06-22 18:00:00,Shopping Payment,239014.78
172254,5063,2026-06-22 18:00:00,Shopping Payment,135208.89
64875,2263,2026-06-22 18:00:00,Shopping Payment,574466.2
62361,3302,2026-06-22 18:00:00,Shopping Payment,120320.7
42960,9559,2026-06-22 18:00:00,Shopping Payment,108512.72
91924,9940,2026-06-22 18:00:00,Bank Transfer,214560.89
65357,6424,2026-06-22 18:00:00,Shopping Payment,117152.59
174911,4937,2026-06-22 18:00:00,Bank Transfer,159159.42
147086,6109,2026-06-22 18:00:00,Bank Transfer,300425.51
60913,5975,2026-06-22 19:00:00,Shopping Payment,375729.34
71083,5955,2026-06-22 19:00:00,Shopping Payment,423081.02
119070,2968,2026-06-22 19:00:00,Bank Transfer,679650.52
130427,7688,2026-06-22 19:00:00,Shopping Payment,79299.51
101487,915,2026-06-22 19:00:00,Shopping Payment,291310.21
96605,9849,2026-06-22 19:00:00,Bank Transfer,487119.83
193252,7025,2026-06-22 20:00:00,Shopping Payment,265529.65
9241,2919,2026-06-22 20:00:00,Shopping Payment,199762.28
109719,2026,2026-06-22 20:00:00,Shopping Payment,166362.42
68744,943,2026-06-22 20:00:00,Shopping Payment,241477.7
40258,6617,2026-06-22 20:00:00,Shopping Payment,93019.08
195639,7844,2026-06-22 20:00:00,Shopping Payment,85149.78
126586,7998,2026-06-22 20:00:00,Shopping Payment,95397.23
64774,7230,2026-06-22 20:00:00,Shopping Payment,279587.34
48719,3115,2026-06-22 20:00:00,Shopping Payment,324086.79
78375,9374,2026-06-22 20:00:00,Bank Transfer,337601.33
179007,83,2026-06-22 20:00:00,Shopping Payment,95540.9
175504,9297,2026-06-22 20:00:00,Shopping Payment,137968.45
105137,6707,2026-06-22 20:00:00,Bank Transfer,263798.31
36430,7424,2026-06-22 20:00:00,Bank Transfer,783368.68
157247,8681,2026-06-22 20:00:00,Bank Transfer,601090.99
166571,4604,2026-06-22 20:00:00,Bank Transfer,101677.96
12352,3415,2026-06-22 20:00:00,Shopping Payment,437084.84
162639,6081,2026-06-22 20:00:00,Bank Transfer,281942.36
94711,3403,2026-06-22 20:00:00,Bank Transfer,1051890.82
70598,8868,2026-06-22 20:00:00,Shopping Payment,125764.45
109927,1435,2026-06-22 20:00:00,Shopping Payment,50081.34
42175,4566,2026-06-22 20:00:00,Shopping Payment,105412.41
67953,6612,2026-06-22 21:00:00,Bank Transfer,673725.31
166210,9325,2026-06-22 21:00:00,Shopping Payment,106544.38
101539,9888,2026-06-22 21:00:00,Bank Transfer,456541.82
128988,6933,2026-06-22 21:00:00,Shopping Payment,179316.89
20851,360,2026-06-22 21:00:00,Shopping Payment,158335.42
35576,3300,2026-06-22 21:00:00,Shopping Payment,44624.69
20903,5631,2026-06-22 21:00:00,Shopping Payment,281405.37
168209,9721,2026-06-22 21:00:00,Bank Transfer,92596.74
8606,7996,2026-06-22 21:00:00,Bank Transfer,548793.37
25034,1733,2026-06-22 21:00:00,Shopping Payment,94005.52
44898,2602,2026-06-22 21:00:00,Shopping Payment,154936.67
98349,8572,2026-06-22 21:00:00,Bank Transfer,855233.47
75749,7296,2026-06-22 22:00:00,Shopping Payment,99689.89
164557,2076,2026-06-22 22:00:00,Shopping Payment,166561.17
141734,9927,2026-06-22 22:00:00,Shopping Payment,32082.84
14132,4726,2026-06-22 22:00:00,Shopping Payment,64028.89
181539,3651,2026-06-22 22:00:00,Shopping Payment,79270.25
109678,3678,2026-06-22 22:00:00,Bank Transfer,96138.09
159498,5381,2026-06-22 22:00:00,Shopping Payment,311949.77
105364,8310,2026-06-22 22:00:00,Bank Transfer,763723.54
22671,1385,2026-06-22 22:00:00,Shopping Payment,84353.62
111000,8006,2026-06-22 22:00:00,Shopping Payment,59714.75
108348,5552,2026-06-22 22:00:00,Shopping Payment,183973.21
188814,1895,2026-06-22 22:00:00,Shopping Payment,643009.13
147043,7190,2026-06-22 22:00:00,Shopping Payment,91500.99
33655,612,2026-06-22 23:00:00,Shopping Payment,274817.18
81167,5283,2026-06-22 23:00:00,Shopping Payment,79441.62
115272,7757,2026-06-22 23:00:00,Shopping Payment,417740.81
64477,3390,2026-06-22 23:00:00,Shopping Payment,86466.76
187818,3351,2026-06-22 23:00:00,Shopping Payment,77400.45
52885,854,2026-06-22 23:00:00,Shopping Payment,310660.94
173878,3525,2026-06-22 23:00:00,Bank Transfer,486120.68
118751,6093,2026-06-22 23:00:00,Shopping Payment,56309.93
58858,3326,2026-06-22 23:00:00,Shopping Payment,129411.81
61639,2355,2026-06-22 23:00:00,Shopping Payment,86040.58
173295,440,2026-06-22 23:00:00,Shopping Payment,76164.22
109485,9518,2026-06-22 23:00:00,Shopping Payment,420588.19
26344,3933,2026-06-22 23:00:00,Shopping Payment,118137.09
178954,8567,2026-06-22 23:00:00,Bank Transfer,225991.28
103978,1426,2026-06-22 23:00:00,Shopping Payment,50687.7
99777,9901,2026-06-22 23:00:00,Shopping Payment,117894.62
100073,3711,2026-06-22 23:00:00,Shopping Payment,68766.3
104023,9721,2026-06-22 23:00:00,Shopping Payment,179155.49
23398,3142,2026-06-23 00:00:00,Shopping Payment,319553.82
183174,9194,2026-06-23 00:00:00,Bank Transfer,316079.6
29868,8520,2026-06-23 00:00:00,Bank Transfer,1291620.21
174483,5135,2026-06-23 00:00:00,Bank Transfer,253948.94
104627,1103,2026-06-23 00:00:00,Shopping Payment,89070.05
19868,4318,2026-06-23 00:00:00,Bank Transfer,1440503.58
101764,6684,2026-06-23 00:00:00,Shopping Payment,632622.77
1554,7444,2026-06-23 00:00:00,Bank Transfer,1039715.55
168655,3321,2026-06-23 00:00:00,Shopping Payment,66386.57
164848,7972,2026-06-23 00:00:00,Bank Transfer,112227.12
130305,6046,2026-06-23 00:00:00,Bank Transfer,304882.35
128355,5876,2026-06-23 00:00:00,Bank Transfer,150068.4
25775,3172,2026-06-23 00:00:00,Shopping Payment,35926.42
23876,8097,2026-06-23 00:00:00,Bank Transfer,988370.93
81578,1770,2026-06-23 00:00:00,Shopping Payment,149820.89
77610,2145,2026-06-23 00:00:00,Bank Transfer,291477.89
39534,8418,2026-06-23 00:00:00,Shopping Payment,109044.52
136790,502,2026-06-23 00:00:00,Bank Transfer,352159.13
66695,5901,2026-06-23 00:00:00,Bank Transfer,422506.66
158730,4792,2026-06-23 01:00:00,Shopping Payment,198183.87
87901,2304,2026-06-23 01:00:00,Shopping Payment,58331.52
115807,38,2026-06-23 01:00:00,Bank Transfer,539758.72
32589,341,2026-06-23 01:00:00,Shopping Payment,236675.2
27199,3511,2026-06-23 01:00:00,Shopping Payment,37250.44
189318,6470,2026-06-23 01:00:00,Bank Transfer,451359.42
173034,1203,2026-06-23 01:00:00,Shopping Payment,130249.07
37793,6810,2026-06-23 01:00:00,Shopping Payment,94313.22
8753,9559,2026-06-23 01:00:00,Bank Transfer,217837.05
